ISIN;null
Начальная дата;22.03.2023
Конечная дата;21.03.2033

ISIN;Полное наименование ЦБ;Объем эмиссии (млн);Дата;Номинал;Валюта номинала;Непогашенный номинал;Ставка купона,  % годовых;Размер выплаты;Размер выплаты, руб.*
RU000A101CK7;ОФЗ-ПК 24021 24/04/24;300000;26.04.2023;1000;RUB;1000;;;
RU000A105PP9;ЕвроТранс БО-001Р-01;3000;26.04.2023;1000;RUB;1000;13,5;11,1;11,1
RU000A105C93;Сибирское Стекло БО-П03;300;26.04.2023;1000;RUB;1000;17;13,97;13,97
RU000A105A87;Совкомфлот ЗО-2028;317,813;26.04.2023;1000;USD;1000;3,85;19,25;1486,91
RU000A1059R0;ПАО "ЛУКОЙЛ" ЗО-31;253,992;26.04.2023;1000;USD;1000;3,6;18;1390,36
RU000A1059P4;ПАО "ЛУКОЙЛ" ЗО-27;257,441;26.04.2023;1000;USD;1000;2,8;14;1081,39
RU000A104YR0;СФО МОС МСП 2 об. 3;4000;26.04.2023;1000;RUB;1000;9,55;8,11;8,11
RU000A104FG2;ГК Сегежа 002P-03R;9000;26.04.2023;1000;RUB;1000;10,9;27,18;27,18
RU000A1042W6;ВЭБ.РФ ПБО-002Р-31;50000;26.04.2023;1000;RUB;1000;;;
RU000A1023L9;Калита 001Р-02;300;26.04.2023;1000;RUB;1000;13;10,68;10,68
RU000A101YV8;Позитив Текнолоджиз 001Р-01;500;26.04.2023;1000;RUB;500;11,5;14,34;14,34
RU000A101MC3;Магнит ПАО БО-002Р-02;10000;26.04.2023;1000;RUB;1000;6,7;33,41;33,41
RU000A101MB5;Совкомбанк БО-П02;11935,546;26.04.2023;1000;RUB;1000;9;22,44;22,44
RU000A101LX1;ФСК Россети ПАО БО 001P-05R;10000;26.04.2023;1000;RUB;1000;6,5;16,21;16,21
RU000A101LN2;Международн.инвест.банк БО1P-3;5000;26.04.2023;1000;RUB;1000;7,75;38,64;38,64
RU000A101LM4;Международн.инвест.банк БО1P-2;7000;26.04.2023;1000;RUB;1000;7,75;38,64;38,64
RU000A100ZF0;МРСК Урала БО-03;3000;26.04.2023;1000;RUB;1000;8,8;43,88;43,88
RU000A100ZD5;МРСК Урала БО-04;4000;26.04.2023;1000;RUB;1000;8,8;43,88;43,88
RU000A0ZZRK1;Федерал пассажир комп 001Р-04;5000;26.04.2023;1000;RUB;1000;8,9;44,38;44,38
RU000A0ZZQU2;Банк ГПБ (АО) 001Р-01Р;8000;26.04.2023;1000;RUB;1000;8,95;44,63;44,63
RU000A0NNEB0;Банк ВТБ (ПАО) Б-1-189;255,677;26.04.2023;1000;RUB;1000;0,01;0,05;0,05
RU000A0NNEA2;Банк ВТБ (ПАО) Б-1-188;40,602;26.04.2023;1000;RUB;1000;0,01;0,05;0,05
RU000A0JWXF0;Красноярский край  обл.12;18231;26.04.2023;1000;RUB;250;9,75;12,15;12,15
RU000A0JVDD9;ФСК Россети(ПАО)-обл. сер.38;20000;26.04.2023;1000;RUB;1000;12,98;32,36;32,36
RU000A0JVCB5;ФСК Россети(ПАО)-обл. сер.37;20000;26.04.2023;1000;RUB;1000;12,98;32,36;32,36
RU000A105P64;Феррони БО-02;200;25.04.2023;1000;RUB;1000;16,5;13,56;13,56
RU000A105BP9;РЕАТОРГ 001Р-01;200;25.04.2023;1000;RUB;1000;16;39,89;39,89
RU000A104ZK2;МВ ФИНАНС 001Р-03;5000;25.04.2023;1000;RUB;1000;12,35;30,79;30,79
RU000A103WZ9;НЕКС-Т БО-П01;294;25.04.2023;1000;RUB;1000;11,5;28,67;28,67
RU000A103GL2;МФК ЦФП Об-02;1000;25.04.2023;1000;RUB;1000;13;10,68;10,68
RU000A1031U3;ВЭБ.РФ ПБО-001Р-26;10000;25.04.2023;1000;RUB;1000;8,13;40,54;40,54
RU000A1031T5;ВЭБ.РФ ПБО-001Р-25;10000;25.04.2023;1000;RUB;1000;8,13;40,54;40,54
RU000A1031S7;ВЭБ.РФ ПБО-001Р-24;30000;25.04.2023;1000;RUB;1000;8,13;40,54;40,54
RU000A1030T7;Гор.Обл.Займ Москвы 73 в.;70000;25.04.2023;1000;RUB;1000;7,2;35,9;35,9
RU000A1030S9;Гор.Обл.Займ Москвы 72 в.;70000;25.04.2023;1000;RUB;1000;6,55;32,66;32,66
RU000A102713;Россельхозбанк АО БО-04R-Р;4022,981;25.04.2023;1000;RUB;1000;5,4;4,59;4,59
RU000A101LL6;Банк ВТБ (ПАО) Б-1-61;342,037;25.04.2023;1000;RUB;1000;0,01;0,05;0,05
RU000A101HQ3;Дядя Дёнер ООО БО-П02;50;25.04.2023;10000;RUB;10000;13,5;110,96;110,96
RU000A100Z91;ГТЛК БО 001P-15;25000;25.04.2023;1000;RUB;600;7,69;11,5;11,5
RU000A100238;Мобильные ТелеСистемы 001P-07;10000;25.04.2023;1000;RUB;1000;8,7;21,69;21,69
RU000A0ZZR33;Липецкая область 10;3000;25.04.2023;1000;RUB;400;8,57;8,55;8,55
RU000A0ZYH93;Новосибирск  мун.обл. 2017;5000;25.04.2023;1000;RUB;650;7,85;12,58;12,58
RU000A0NH2D5;Банк ВТБ (ПАО) Б-1-127;94,66;25.04.2023;1000;RUB;1000;0,01;0,05;0,05
RU000A0JXS83;Ярославская обл. об.2017г.;10000;25.04.2023;1000;RUB;1000;8,4;20,94;20,94
XS1752568144;Phosagro BondFunding DAC 3.949;500;24.04.2023;1000;USD;1000;3,949;19,745;1525,15
XS0919504562;Lukoil International Finance23;1500;24.04.2023;1000;USD;1000;4,563;22,815;1762,28
RU000A105RU5;Мосрегионлифт БО-01;200;24.04.2023;1000;RUB;1000;18;14,79;14,79
RU000A105RQ3;Банк ВТБ (ПАО) Б-1-321;5000;24.04.2023;1000;RUB;1000;10;24,93;24,93
RU000A105BH6;Банк ВТБ (ПАО) Б-1-313;1124,149;24.04.2023;1000;RUB;1000;8;6,79;6,79
RU000A1059M1;ПАО "ЛУКОЙЛ" ЗО-23;562,7;24.04.2023;1000;USD;1000;4,563;22,82;1762,67
RU000A104C03;Банк ВТБ (ПАО) Б-1-286;1217,26;24.04.2023;1000;RUB;1000;7,7;5,91;5,91
RU000A102960;РН БАНК АО БО-001Р-07;8000;24.04.2023;1000;RUB;1000;6,25;31,34;31,34
RU000A1015P6;ОР ООО 001P-02;985,515;24.04.2023;1000;RUB;700;12;6,9;6,9
RU000A100XA6;СберИОС 001Р-143R 42M CDX 100%;977,768;24.04.2023;1000;RUB;1000;1,35;47,6;47,6
RU000A100Q35;ПР-Лизинг ООО БО 001Р-03;400;24.04.2023;1000;RUB;1000;10;8,22;8,22
RU000A100BB0;РУСАЛ Братск БО-001P-01;15000;24.04.2023;1000;RUB;1000;9,5;47,37;47,37
RU000A100B73;МЕТАЛЛОИНВЕСТ БО-09;5000;24.04.2023;1000;RUB;1000;8,85;44,13;44,13
RU000A0ZYDU3;Свердловская обл. 04;10000;24.04.2023;1000;RUB;600;7,7;11,52;11,52
RU000A0JWHW8;Новосибирск  мун.обл. 2016;3000;24.04.2023;1000;RUB;450;9,7;10,88;10,88
RU000A0JVWJ6;ГосТранспортЛизингКомп БО-06;4000;24.04.2023;1000;RUB;1000;11,64;29,02;29,02
RU000A105YK2;Вымпел-Коммуникации 001Р-03;8000;23.04.2023;1000;RUB;1000;7,3;7,4;7,4
RU000A105WK6;Вымпел-Коммуникации 001Р-04;6000;23.04.2023;1000;RUB;1000;8,85;12,61;12,61
RU000A105WC3;Вымпел-Коммуникации 001Р-01;12000;23.04.2023;1000;RUB;1000;9,32;13,79;13,79
RU000A104CL9;РЕСО-Лизинг ООО БО-П-21;1000;23.04.2023;1000;RUB;1000;9,6;7,89;7,89
RU000A103M85;Страна Девелопмент 01;1000;23.04.2023;1000;RUB;1000;14;11,51;11,51
RU000A103C04;Круиз ООО БО-01;50;23.04.2023;1000;RUB;1000;12;9,86;9,86
RU000A1030Y7;РН БАНК АО БО-001Р-08;8000;23.04.2023;1000;RUB;1000;7,4;37,1;37,1
RU000A102TL7;МФК Займер - 01;300;23.04.2023;1000;RUB;1000;12,75;10,48;10,48
RU000A102TK9;ЮниСервис Капитал 02К;90;23.04.2023;10000;RUB;10000;8,8;72,33;72,33
RU000A1026R9;Сибирское Стекло БО-П02;125;23.04.2023;10000;RUB;10000;12,5;102,74;102,74
RU000A102036;Новосибирскхлебопродукт БО-П01;70;23.04.2023;10000;RUB;10000;12;98,63;98,63
RU000A1006C3;Пионер-Лизинг БО-П02;300;23.04.2023;1000;RUB;1000;13,75;11,3;11,3
RU000A1006B5;Мясничий БО-П03;300;23.04.2023;1000;RUB;344,5;13,5;3,51;3,51
XS2388941580;BCS SP Plc Series 216;5;22.04.2023;1250;USD;1250;;;
XS2243344434;Bonitron DAC 22/10/25;300;22.04.2023;1000;USD;1000;9;45;3475,9
XS2010040397;Uralkali Finance 22/10/24;500;22.04.2023;1000;USD;1000;4;20;1544,84
RU000A105P07;Солид-Лизинг ООО БО-001-07;300;22.04.2023;1000;RUB;1000;14,5;11,92;11,92
RU000A105A04;МЕТАЛЛОИНВЕСТ 028;285,78;22.04.2023;1000;USD;1000;3,375;16,875;1303,46
RU000A104W74;Банк ВТБ (ПАО) Б-1-132;3706,705;22.04.2023;1000;RUB;1000;8,85;7,52;7,52
RU000A1043E2;Новосибирская область 35022;10000;22.04.2023;1000;RUB;1000;9,03;22,51;22,51
RU000A100WF7;Новосибирск 35010;5000;22.04.2023;1000;RUB;800;7,3;14,4;14,4
RU000A0JU7Y9;ГПБ (АО) БО-07;10000;22.04.2023;1000;RUB;1000;8,1;40,39;40,39
RU000A105823;Банк ВТБ (ПАО) Б-1-312;344,222;21.04.2023;1000;RUB;1000;7,4;6,28;6,28
RU000A104ZC9;КАМАЗ ПАО БО-П10;7000;21.04.2023;1000;RUB;1000;10,8;26,93;26,93
RU000A103XP8;Феррони БО-П01;250;21.04.2023;1000;RUB;1000;12,5;10,27;10,27
RU000A103WR6;ЭР-Телеком Холдинг ПБО-02-01;15000;21.04.2023;1000;RUB;1000;9,5;23,68;23,68
RU000A103WQ8;"Сэтл-Групп" ООО БО 001P-04;7500;21.04.2023;1000;RUB;1000;9,45;23,56;23,56
RU000A1030F6;Райффайзенбанк БРО-02;61,098;21.04.2023;1000;RUB;1000;0,01;0,05;0,05
RU000A102T55;МФК ЦФП Об-01;500;21.04.2023;1000;RUB;1000;13,5;11,1;11,1
RU000A101M04;РЖД ОАО БО 001Р-20R;15000;21.04.2023;1000;RUB;1000;7,35;36,65;36,65
RU000A101LY9;Ростелеком ПАО 002P-04R;10000;21.04.2023;1000;RUB;1000;6,75;33,66;33,66
RU000A100YU2;Акрон (ПАО) БО-001P-03;10000;21.04.2023;1000;RUB;1000;7,25;36,15;36,15
RU000A100T81;ЮниМетрикс 01;400;21.04.2023;1000;RUB;1000;15;12,33;12,33
RU000A100AZ1;ТрансКомплектХолдинг ООО БО-П3;4000;21.04.2023;1000;RUB;1000;7,5;37,4;37,4
RU000A0ZZQQ0;Хабаровский край 07;5000;21.04.2023;1000;RUB;800;9;17,95;17,95
RU000A0JXQ51;АВТОБАН-Финанс АО БО-П01;3000;21.04.2023;1000;RUB;1000;10;49,86;49,86
RU000A0JVWD9;ГосТранспортЛизингКомп БО-05;4000;21.04.2023;1000;RUB;1000;11;27,42;27,42
RU000A0JVWB3;"Россельхозбанк" (АО) БО-09;10000;21.04.2023;1000;RUB;1000;7;17,45;17,45
RU000A0JS6M0;РОСБАНК ПАО обл. БО-05;5000;21.04.2023;1000;RUB;1000;6,75;33,66;33,66
RU000A105ZF9;ИСТРИНСКАЯ СЫРОВАРНЯ;100;20.04.2023;1000;RUB;1000;18;14,79;14,79
RU000A105N25;МФК Быстроденьги Ю002Р-01;17,5;20.04.2023;100;CNY;100;8;0,66;7,4
RU000A104Z89;АО им. Т.Г. Шевченко 001P-03;250;20.04.2023;1000;RUB;1000;18,5;46,12;46,12
RU000A104Z71;Биннофарм Групп 001Р-02;3000;20.04.2023;1000;RUB;1000;10,35;25,8;25,8
RU000A103WM7;ТрансФин-М ПАО 001P-08;1000;20.04.2023;1000;RUB;1000;10;49,86;49,86
RU000A1032J4;Агрохолдинг Солтон БО-01;60;20.04.2023;1000;RUB;1000;13;10,68;10,68
RU000A103133;ХК Новотранс 001P-02;5000;20.04.2023;1000;RUB;1000;9,15;22,81;22,81
RU000A103117;МВ ФИНАНС 001Р-01;10000;20.04.2023;1000;RUB;1000;7,3;36,4;36,4
RU000A1030U5;ЭкономЛизинг 001Р-03;200;20.04.2023;1000;RUB;1000;11,5;28,67;28,67
RU000A102ZC3;СФО Азимут 01;1600;20.04.2023;1000;RUB;1000;11,67;28,78;28,78
RU000A1029G6;Администрация Красноярск 34013;3000;20.04.2023;1000;RUB;750;6,25;11,69;11,69
RU000A102986;СУЭК-Финанс 001Р-06R;14000;20.04.2023;1000;RUB;1000;6,7;33,41;33,41
RU000A1028U9;РЖД 001Б-04;80000;20.04.2023;1000;RUB;1000;11,06;55,15;55,15
RU000A101LS1;РЖД ОАО БО 001Р-19R;10000;20.04.2023;1000;RUB;1000;7,55;37,65;37,65
RU000A100YQ0;ПАО НК Роснефть 002P-09;25000;20.04.2023;1000;RUB;1000;7,1;17,7;17,7
RU000A0ZZQN7;ФСК Россети ПАО БО 001P-01R;10000;20.04.2023;1000;RUB;1000;8,7;21,69;21,69
RU000A0ZZ505;Россельхозбанк (АО) обл. 09Т1;5000;20.04.2023;1000;RUB;1000;9;44,88;44,88
RU000A0ZYEB1;ТрансФин-М ПАО 001P-04;9234,815;20.04.2023;1000;RUB;1000;9;44,88;44,88
RU000A0JXQ44;"Российские ЖД" БО-001P-02R;15000;20.04.2023;1000;RUB;1000;8,5;42,38;42,38
RU000A0JWX04;ПАО "АНК "Башнефть" БО-09;5000;20.04.2023;1000;RUB;1000;0,01;0,05;0,05
RU000A0JVW71;"Российские ЖД" ОАО БО-02;15000;20.04.2023;1000;RUB;1000;9,2;45,87;45,87
RU000A0JVUY9;РОСБАНК ПАО обл. БО-08;5000;20.04.2023;1000;RUB;1000;1;4,99;4,99
XS1701384494;RZD Capital PLC 7.9 19/10/24;15000;19.04.2023;100000;RUB;100000;7,9;3950;3950
RU000A100A82;ОФЗ-ПД 26228 10/04/30;450000;19.04.2023;1000;RUB;1000;7,65;38,15;38,15
RU000A0JXQF2;ОФЗ-ПД 26222 16/10/24;350000;19.04.2023;1000;RUB;1000;7,1;35,4;35,4
RU000A105RF6;Лизинг-Трейд 001P-06;150;19.04.2023;1000;RUB;1000;14,5;11,92;11,92
RU000A105849;Фордевинд 01;250;19.04.2023;1000;RUB;1000;19,9;16,36;16,36
RU000A105427;БЭЛТИ-ГРАНД ООО БО-П05;250;19.04.2023;1000;RUB;1000;14;11,51;11,51
RU000A103X74;Фабрика ФАВОРИТ БО-П01;50;19.04.2023;1000;RUB;1000;12,5;10,27;10,27
RU000A103WD6;ПИМ БО-01;130;19.04.2023;1000;RUB;1000;13;32,41;32,41
RU000A103QC0;Банк ВТБ (ПАО) Б-1-238;180,279;19.04.2023;1000;RUB;1000;0,01;0,05;0,05
RU000A103QB2;Банк ВТБ (ПАО) Б-1-237;53,276;19.04.2023;1000;RUB;1000;0,01;0,05;0,05
RU000A103166;Банк ВТБ (ПАО) Б-1-216;316,819;19.04.2023;1000;RUB;1000;0,01;0,05;0,05
RU000A1030X9;"Сэтл-Групп" ООО БО-001P-03;7500;19.04.2023;1000;RUB;1000;8,5;21,19;21,19
RU000A1030N0;ФЭС-Агро ООО БО-02;500;19.04.2023;1000;RUB;1000;11;27,42;27,42
RU000A1029A9;ФГУП Росморпорт 001Р-01;4000;19.04.2023;1000;RUB;750;5,9;22,06;22,06
RU000A101XN7;АФК Система БО 001P-14;10000;19.04.2023;1000;RUB;1000;6,35;15,83;15,83
RU000A101XH9;ПАО Россети Моск.рег. БО1Р03;5000;19.04.2023;1000;RUB;1000;5,55;13,84;13,84
RU000A100YF3;МЕТАЛЛОИНВЕСТ БО-03;10000;19.04.2023;1000;RUB;1000;7,15;35,65;35,65
RU000A100YE6;ТрансКонтейнер ПБО-01;10000;19.04.2023;1000;RUB;1000;7,3;36,4;36,4
RU000A100AN7;МОЭК ПАО БО 001Р-02;5000;19.04.2023;1000;RUB;1000;7,1;35,4;35,4
RU000A1001L5;ЮАИЗ БО 1-001;250;19.04.2023;1000;RUB;1000;10,75;26,8;26,8
RU000A0ZZ4T1;Россельхозбанк (АО) обл. 01Т1;10000;19.04.2023;1000;RUB;1000;9;44,88;44,88
RU000A0JXPN8;Ростелеком ПАО 001P-02R;10000;19.04.2023;1000;RUB;1000;9,2;45,87;45,87
RU000A0JXPK4;Транснефть ПАО БО-07;17000;19.04.2023;1000;RUB;1000;8,75;43,63;43,63
RU000A0JUG72;Международный инвест. банк 02;3000;19.04.2023;1000;RUB;1000;0,01;0,05;0,05
RU000A105AX5;ПАТРИОТ ГРУПП БО-01;200;18.04.2023;1000;RUB;1000;16;39,89;39,89
RU000A105AW7;Завод КЭС 001Р-03;150;18.04.2023;1000;RUB;1000;20;49,86;49,86
RU000A104KM0;СЕЛЛ-Сервис БО-П01;65;18.04.2023;1000;RUB;1000;16;13,15;13,15
RU000A104BX6;НТЦ ЕВРОВЕНТ БО-П01;50;18.04.2023;1000;RUB;1000;15;12,33;12,33
RU000A103WB0;Славянск ЭКО 001Р-01;3000;18.04.2023;1000;RUB;1000;11;27,42;27,42
RU000A1030D1;АЛЬФА-БАНК Б2Р11;1900;18.04.2023;1000;RUB;1000;7;35,1;35,1
RU000A102A15;Санкт-Петербург обл. 35003;30000;18.04.2023;1000;RUB;1000;6,05;30,17;30,17
RU000A102952;ВИС ФИНАНС БО-П01;2500;18.04.2023;1000;RUB;1000;9;22,44;22,44
RU000A1028T1;ФСК Россети ПАО БО 001P-02R;10000;18.04.2023;1000;RUB;1000;6,6;16,45;16,45
RU000A101XE6;Совкомбанк Лизинг БО-П02;4500;18.04.2023;1000;RUB;400;6,6;6,58;6,58
RU000A101LJ0;ЕвроХим МХК АО БО-001Р-08;25000;18.04.2023;1000;RUB;1000;8,05;40,14;40,14
RU000A101L54;ЕАБР БО 001P-06;5000;18.04.2023;1000;RUB;1000;7,6;37,9;37,9
RU000A1013C9;ИС петролеум БО-П01;300;18.04.2023;1000;RUB;420;14;4,99;4,99
RU000A100Y84;Белгородская область 34013 обл;2000;18.04.2023;1000;RUB;500;7;8,73;8,73
RU000A100ME1;АРАГОН ООО БО-П02;300;18.04.2023;1000;RUB;1000;13,5;33,66;33,66
RU000A0ZZEA0;Солид-Лизинг ООО БО-001-01;200;18.04.2023;1000;RUB;1000;13;32,41;32,41
RU000A0JXPJ6;Полипласт АО П01-БО-01;900;18.04.2023;1000;RUB;1000;9,5;47,37;47,37
RU000A0JXPG2;ГосТранспортЛизингКомп 001P-04;10000;18.04.2023;1000;RUB;1000;9,85;24,56;24,56
RU000A0JXPD9;"Трубная Мет.Комп." ПАО БО-06;5000;18.04.2023;1000;RUB;1000;8,25;41,14;41,14
RU000A0JXP45;ГПБ (АО) БО-16;10000;18.04.2023;1000;RUB;1000;6,1;30,42;30,42
RU000A0JXP29;Концессии водоснабжения ООО 04;1100;18.04.2023;1000;RUB;769,24;;;
RU000A0JVVT7;АО "СМП Банк" БО-03;10000;18.04.2023;1000;RUB;1000;7,7;19,2;19,2
RU000A0JVN98;"Россельхозбанк" (АО) обл.26;10000;18.04.2023;1000;RUB;1000;9,1;22,69;22,69
RU000A0JVD25;РусГидро (ПАО) 09;10000;18.04.2023;1000;RUB;1000;7,5;37,4;37,4
RU000A0JUG56;Международный инвест. банк 01;2000;18.04.2023;1000;RUB;1000;0,01;0,05;0,05
XS1713473608;GTLK Europe Capital 17/04/25;500;17.04.2023;1000;USD;1000;5,95;29,75;2297,96
RU000A105V74;Элемент Лизинг БО 001P-04;2500;17.04.2023;1000;RUB;972,3;10,55;8,43;8,43
RU000A105UZ8;МФК Саммит 001Р-01;200;17.04.2023;1000;RUB;1000;19,5;16,03;16,03
RU000A105AS5;Авангард-Агро АО БО-001P-03;3000;17.04.2023;1000;RUB;1000;9;22,44;22,44
RU000A1043L7;Kviku 001P-01;201,783;17.04.2023;1000;RUB;1000;13,25;10,89;10,89
RU000A103W26;РГ Лизинг 1P1;3000;17.04.2023;1000;RUB;1000;10,5;52,36;52,36
RU000A1030K6;АО ЭР-Телеком Холдинг ПБО-05;7000;17.04.2023;1000;RUB;1000;8,4;20,94;20,94
RU000A1014V7;Леди&Джентльмен Сити БО-П01;200;17.04.2023;10000;RUB;3000;14;34,52;34,52
RU000A100Y50;СУЭК-Финанс 001Р-04R;20000;17.04.2023;1000;RUB;1000;7,4;36,9;36,9
RU000A100A66;Мобильные ТелеСистемы 001P-09;7500;17.04.2023;1000;RUB;1000;8,6;21,44;21,44
RU000A0ZZ4P9;РЖД БО 001Р-06R;15000;17.04.2023;1000;RUB;1000;7,25;36,15;36,15
RU000A0JWDA3;АО "Объед.двигателестр.корп"02;2569;17.04.2023;1000;RUB;1000;8,8;46,77;46,77
RU000A0JVVP5;АО "СМП Банк" БО-02;10000;17.04.2023;1000;RUB;1000;7,7;19,2;19,2
RU000A0JVN64;"Россельхозбанк" (АО) обл.25;10000;17.04.2023;1000;RUB;1000;9,1;22,69;22,69
XS0979891925;RSHB Capital S.A. 8.5 16/10/23;500;16.04.2023;1000;USD;1000;8,5;42,5;3282,79
RU000A104B04;Петербургснаб 001Р-01;8,014;16.04.2023;1000;RUB;871;13,25;9,49;9,49
RU000A103R98;МФК КарМани 01;400;16.04.2023;1000;RUB;700;12,75;7,34;7,34
RU000A1034X1;Лизинг-Трейд 001P-03;500;16.04.2023;1000;RUB;1000;11;9,04;9,04
RU000A102SN5;МСБ-Лизинг 002P-04;100;16.04.2023;1000;RUB;366,73;11,25;3,39;3,39
RU000A102SM7;СДЭК Глобал БО-П01;500;16.04.2023;1000;RUB;1000;9,5;7,81;7,81
RU000A100303;Нафтатранс плюс ООО БО-01;120;16.04.2023;10000;RUB;10000;11,8;96,99;96,99
RU000A0ZZPB4;Новосибирская область об. 19;5000;16.04.2023;1000;RUB;500;8,57;10,68;10,68
RU000A0JVC59;ПАО ОТКРЫТИЕ ФК Банк БО-П01;2000;16.04.2023;1000;RUB;1000;6,4;32,26;32,26
XS2420560869;BCS SP Plc Series 239;70;15.04.2023;100000;RUB;100000;;;
XS2185963803;BCS SP Plc Series 95;600;15.04.2023;100000;RUB;100000;;;
XS2157526315;Gaz Finance Plc 2.95 15/04/25;1000;15.04.2023;1000;EUR;1000;2,95;29,5;2430,02
XS2063279959;Alfa Bond Issuance 15/04/30;850;15.04.2023;1000;USD;1000;5,95;29,75;2297,96
USG76237AC37;Rolls-Royce PLC 5.75 15/10/27;1000;15.04.2023;1000;USD;1000;5,75;28,75;2220,71
RU000A105YF2;Страна Девелопмент 02;1000;15.04.2023;1000;RUB;1000;14,5;11,92;11,92
RU000A105WJ8;Газпром капитал ООО ЗО25-2-Е;670,015;15.04.2023;1000;EUR;1000;;29,5;2430,02
RU000A1053R3;Феррони БО-01;200;15.04.2023;1000;RUB;1000;16,5;13,56;13,56
RU000A103GT5;АО Россельхозбанк БО-01RS-Р;0,29;15.04.2023;1000;USD;1000;1,4;1,19;91,92
RU000A103B05;Татнефтехим 02;300;15.04.2023;1000;RUB;1000;11;18,08;18,08
RU000A1036F3;Россельхозбанк БO-06RIB-002P;1379,33;15.04.2023;1000;RUB;1000;5,5;4,67;4,67
RU000A101KJ2;Калита 001Р-01;300;15.04.2023;1000;RUB;860;15;10,6;10,6
RU000A1018M7;СОПФ ФПФ 01;10000;15.04.2023;1000;RUB;1000;6,84;16,87;16,87
RU000A1011Q3;Новосибирская область об. 20;5000;15.04.2023;1000;RUB;1000;6,5;16,21;16,21
RU000A100CG7;ОбъединениеАгроЭлита  БО-П03;400;15.04.2023;1000;RUB;750;13,75;8,76;8,76
RU000A0JRDY3;ДОМ.РФ (АО) обл. сер.А18;7000;15.04.2023;1000;RUB;300;7,71;5,7;5,7
DE000A19YDA9;CORESTATE Capital 15/04/23;300;15.04.2023;100000;EUR;100000;3,5;1750;144153,8
XS2396900685;Polyus Finance Plc 14/10/28;700;14.04.2023;1000;USD;1000;3,25;16,25;1255,19
XS1120709826;REPUBLIC OF KAZAKHSTAN 4.875;1000;14.04.2023;1000;USD;1000;4,875;24,375;1882,78
RU000A105UF0;ВЭБ.РФ ПБО-001Р-К408;20000;14.04.2023;1000;RUB;1000;7,29;5,59;5,59
RU000A105M59;ЛК Роделен БО 001Р-03;250;14.04.2023;1000;RUB;1000;15;12,33;12,33
RU000A1058J9;СберИОС 001Р-539R 5Г AC IMOEX;209,894;14.04.2023;1000;RUB;1000;0,01;0,05;0,05
RU000A1053H4;Лизинг-Трейд 001P-05;100;14.04.2023;1000;RUB;1000;16;13,15;13,15
RU000A104YT6;ГК Самолет БО-П12;15000;14.04.2023;1000;RUB;1000;13,25;33,03;33,03
RU000A103QJ5;МФК Займер - 03;500;14.04.2023;1000;RUB;1000;12,7;10,44;10,44
RU000A103455;Группа Продовольствие 001P-01;100;14.04.2023;1000;RUB;1000;12;9,86;9,86
RU000A1022E6;ПР-Лизинг ООО БО 002Р-01;1750;14.04.2023;1000;RUB;1000;12;9,86;9,86
RU000A100XU4;РЕСО-Лизинг ООО БО-П-07;5000;14.04.2023;1000;RUB;1000;8,65;43,13;43,13
RU000A1009Z8;"О'КЕЙ" ООО БО 001Р-02;5000;14.04.2023;1000;RUB;1000;9,9;24,68;24,68
RU000A0ZYNY4;ГосТранспортЛизингКомп 001P-07;10000;14.04.2023;1000;RUB;1000;11,7;29,17;29,17
RU000A0ZYDH0;"ФСК Россети"(ПАО) БО-03;9000;14.04.2023;1000;RUB;1000;5;12,47;12,47
RU000A0ZYCD1;Курская область 35001 об.;4000;14.04.2023;1000;RUB;450;7,96;8,93;8,93
RU000A0JXVH8;ФУ Тамбовской области 35003;3500;14.04.2023;1000;RUB;500;8,4;10,47;10,47
RU000A0JWWM8;ТрансФин-М ПАО 001P-01;0,002;14.04.2023;1000;RUB;1000;7,5;37,4;37,4
RU000A0JVVK6;АО "СМП Банк" БО-01;10000;14.04.2023;1000;RUB;1000;7,7;19,2;19,2
RU000A0JVN56;"Россельхозбанк" (АО) обл.24;10000;14.04.2023;1000;RUB;1000;9,1;22,69;22,69
RU000A105QZ6;Агротек БО-01;135;13.04.2023;1000;RUB;1000;17;42,38;42,38
RU000A1056T2;Центр-резерв БО-02;100;13.04.2023;1000;RUB;1000;18;14,79;14,79
RU000A104K11;Транс-Миссия БО-01;80;13.04.2023;1000;RUB;1000;16;13,15;13,15
RU000A103WC8;ПЮДМ ООО БО-П03;70;13.04.2023;1000;RUB;1000;13;10,68;10,68
RU000A103F68;РЕСО-Лизинг ООО БО-П-19;225;13.04.2023;1000;RUB;1000;8,3;6,82;6,82
RU000A103F43;МФК ВЭББАНКИР 01;300;13.04.2023;1000;RUB;1000;12,75;10,48;10,48
RU000A102YH5;Сбербанк ПАО 001Р-SBER26;27000;13.04.2023;1000;RUB;1000;7,45;37,15;37,15
RU000A102YG7;Сбербанк ПАО 001Р-SBER25;18000;13.04.2023;1000;RUB;1000;7,45;37,15;37,15
